,FISCAL_YEAR,ATS.SYSTEM.CODE,LOCATION_CODE,LOCATION_NAME,BEDS.NUMBER,schoolType,LOCATION_TYPE_DESCRIPTION,LOCATION_CATEGORY_DESCRIPTION,OPEN_DATE,STATUS_DESCRIPTIONS,PRIMARY_BUILDING_CODE,PRIMARY_ADDRESS_LINE_1,X_COORDINATE,Y_COORDINATE,COMMUNITY_DISTRICT,COUNCIL_DISTRICT,CENSUS_TRACT,BOROUGH_BLOCK_LOT,NTA,NTA_NAME,PRINCIPAL_NAME,PRINCIPAL_TITLE,PRINCIPAL_PHONE_NUMBER,FAX_NUMBER,GEOGRAPHICAL_DISTRICT_CODE,ADMIN_DISTRICT_LOCATION_CODE,ADMINISTRATIVE_DISTRICT_NAME,COMMUNITY_SCHOOL_SUP_NAME,FIELD_SUPPORT_CENTER_NAME,FIELD_SUPPORT_CENTER_LEADER_NAME,SCHOOL_SUPPORT_TEAM_NAME,HIGHSCHOOL_NETWORK_LOCATION_CODE,HIGHSCHOOL_NETWORK_NAME,HIGHSCHOOL_NETWORK_SUPERINTENDENT,lat,lon,economicneedsIndex,povertyPercentage,percentFemale,# Male,percentMale,# Asian,percentAsian,# Black,percentBlack,# Hispanic,percentHispanic,# Multiple Race Categories Not Represented,percentMultiracial,# White,percentWhite,# Students with Disabilities,percentDisability,# English Language Learners,percentELL,# Poverty,totalEnrollment
1285,2018,27Q260,Q260,Frederick Douglass Academy VI High School,3.43E+11,DOE,General Academic,High school,9/8/2004 0:00,Open,Q465,8-21 BAY 25 STREET,1049786,158521,414,31,100802,4157360001,QN15,Far Rockaway-Bayswater                                                     ,"Charles Ogundimu, Ph.D.",PRINCIPAL,718-471-2154,718-471-2890,27,HS01,NULL,NULL,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",40.601537,-73.763995,0.875,77.1,50.4,173,49.6,7,2,184,52.7,148,42.4,6,1.7,4,1.1,67,19.2,65,18.6,269,349
1286,2018,27Q261,Q261,Voyages Prep - South Queens,3.43E+11,DOE,Transfer School,High school,7/1/2013 0:00,Open,Q400,156-10 BAISLEY BOULEVARD,1044531,184889,412,28,29400,4122610001,QN02,Springfield Gardens North                                                  ,Christopher Losurdo,PRINCIPAL,718-276-1946,718-276-2784,27,HS10,NULL,NULL,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 4- Queens South,HS10,HS Network 10 Superintendent Office,"ROTONDO, PAUL",40.673949,-73.782684,0.689,73.2,44.5,166,55.5,28,9.4,184,61.5,52,17.4,16,5.4,19,6.4,27,9,1,0.3,219,299
1287,2018,27Q262,Q262,Channel View School for Research,3.43E+11,DOE,General Academic,Secondary School,9/8/2004 0:00,Open,Q410,100-00 BEACH CHANNEL DRIVE,1032769,152825,414,32,93800,4161670099,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,DENISE HARPER RICHARDS,PRINCIPAL,718-634-1970,718-734-3296,27,HS12,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 5- Affinity Group,HS12,H.S. Network 12 Superintendent Office,"PELLES, KATHY",40.586012,-73.825317,0.633,72.6,53.4,414,46.6,77,8.7,381,42.9,305,34.3,18,2,107,12,114,12.8,18,2,645,888
1288,2018,27Q282,Q282,Knowledge and Power Preparatory Academy VI,3.43E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/2006 0:00,Open,Q465,8-21 BAY 25 STREET,1049786,158521,414,31,100802,4157360001,QN15,Far Rockaway-Bayswater                                                     ,GARY DUMORNAY,PRINCIPAL,718-471-6934,718-471-6938,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.601537,-73.763995,0.714,82.6,51.1,129,48.9,10,3.8,132,50,113,42.8,3,1.1,6,2.3,44,16.7,17,6.4,218,264
1289,2018,27Q297,Q297,Hawtree Creek Middle School,3.43E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/2013 0:00,Open,Q226,121-10 ROCKAWAY BOULEVARD,1035086,185258,410,28,84000,4117140100,QN55,South Ozone Park                                                           ,Dr. Maureen Hussey,PRINCIPAL,718-659-3792,718-659-3798,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.675021,-73.81673,0.634,91.5,48.9,187,51.1,118,32.2,127,34.7,74,20.2,41,11.2,6,1.6,75,20.5,16,4.4,335,366
1290,2018,27Q302,Q302,"Queens High School for Information, Research, and",3.43E+11,DOE,General Academic,High school,7/1/2008 0:00,Open,Q465,8-21 BAY 25 STREET,1049786,158521,414,31,100802,4157360001,QN15,Far Rockaway-Bayswater                                                     ,Carl Manalo,PRINCIPAL,718-868-2978,718-868-1653,27,HS08,NULL,NULL,Affinity Group,"ANORMALIZA, ALEXANDRA",School Support Team 2- Affinity Group,HS08,H.S. Network 08 Superintendent Office,"MENDEZ, JUAN",40.601537,-73.763995,0.836,71.6,33.9,293,66.1,29,6.5,171,38.6,225,50.8,9,2,9,2,78,17.6,118,26.6,317,443
1291,2018,27Q306,Q306,New York City Academy for Discovery,3.43E+11,DOE,General Academic,Elementary,7/1/2008 0:00,Open,Q262,95-16 89TH AVENUE,1025724,191015,409,32,2000,0,QN53,Woodhaven                                                                  ,Cheryl Ann Leone,PRINCIPAL,718-441-2165,718-441-5923,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.691765,-73.849006,0.673,83.2,46.8,222,53.2,77,18.5,21,5,277,66.4,26,6.2,16,3.8,72,17.3,64,15.3,347,417
1292,2018,27Q308,Q308,Robert H. Goddard High School of Communication Art,3.43E+11,DOE,General Academic,High school,7/1/2008 0:00,Open,Q202,138-30 LAFAYETTE STREET,1026972,183743,410,32,5800,4114030001,QN56,Ozone Park                                                                 ,Joseph Birgeles,PRINCIPAL,718-848-8357,718-848-8579,27,HS01,NULL,NULL,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",40.670905,-73.845992,0.558,74.7,52.2,297,47.8,163,26.2,52,8.4,238,38.3,31,5,137,22.1,117,18.8,22,3.5,464,621
1293,2018,27Q309,Q309,Academy of Medical Technology: A College Board Sch,3.43E+11,DOE,General Academic,Secondary School,7/1/2008 0:00,Open,Q465,8-21 BAY 25 STREET,1049786,158521,414,31,100802,4157360001,QN15,Far Rockaway-Bayswater                                                     ,William Johnson,PRINCIPAL,718-471-3571,718-471-0314,27,HS01,NULL,NULL,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",40.601537,-73.763995,0.795,78.6,49.1,325,50.9,40,6.3,276,43.2,279,43.7,19,3,25,3.9,101,15.8,110,17.2,502,639
1294,2018,27Q314,Q314,Epic High School - South,3.43E+11,DOE,General Academic,High school,7/1/2014 0:00,Open,Q226,121-10 ROCKAWAY BOULEVARD,1035086,185258,410,28,84000,4117140100,QN55,South Ozone Park                                                           ,SUBHAS MOHAN,PRINCIPAL,718-845-1290,718-843-2072,27,HS01,NULL,NULL,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",40.675021,-73.81673,0.655,68.4,44.7,182,55.3,89,27.1,112,34,93,28.3,24,7.3,11,3.3,59,17.9,29,8.8,225,329
1295,2018,27Q316,Q316,Queens Explorers Elementary School,3.43E+11,DOE,General Academic,Elementary,7/1/2014 0:00,Open,Q316,90-07 101ST AVENUE,1025860,188293,409,32,3800,4090640031,QN53,Woodhaven                                                                  ,MELISSA COMPSON,PRINCIPAL,718-558-7088,718-558-7091,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.683112,-73.850123,0.613,75.9,52.1,185,47.9,100,25.9,26,6.7,192,49.7,23,6,45,11.7,39,10.1,17,4.4,293,386
1296,2018,27Q317,Q317,Waterside Children's Studio School,3.43E+11,DOE,General Academic,Elementary,7/1/2009 0:00,Open,Q225,190 BEACH 110 STREET,1031169,150962,414,32,93800,4161810001,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,DANA GERENDASI,PRINCIPAL,718-634-1344,718-634-3884,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.580907,-73.83109,0.639,72.4,50.9,247,49.1,26,5.2,120,23.9,224,44.5,21,4.2,112,22.3,98,19.5,59,11.7,364,503
1297,2018,27Q318,Q318,Waterside School For Leadership,3.43E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/2009 0:00,Open,Q225,190 BEACH 110 STREET,1031169,150962,414,32,93800,4161810001,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,LINDA MUNRO,PRINCIPAL,718-634-1128,718-634-1185,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.580907,-73.83109,0.772,89,49.6,115,50.4,4,1.8,116,50.9,85,37.3,4,1.8,19,8.3,62,27.2,14,6.1,203,228
1298,2018,84K704,K704,Explore Charter School,3.32E+11,Charter,General Academic,K-8,7/1/2001 0:00,Open,K002,655 PARKSIDE AVENUE,997686,178433,309,40,80200,3050500051,BK60,Prospect Lefferts Gardens-Wingate                                          ,Michal-Anne Jones/Kevin Mara,PRINCIPAL,718-703-4484,718-703-8550,17,NULL,OFFICE OF CHARTER SCHOOLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40.656423,-73.951575,0.7,76.5,49.9,267,50.1,0,0,439,82.4,77,14.4,16,3,1,0.2,72,13.5,35,6.6,408,533
1299,2018,27Q319,Q319,Village Academy,3.43E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/2009 0:00,Open,Q053,10-45 NAMEOKE STREET,1053700,159436,414,31,103202,4155570025,QN15,Far Rockaway-Bayswater                                                     ,DORIS LEE,PRINCIPAL,718-471-6042,718-471-6243,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,NULL,NULL,NULL,40.604019,-73.749891,0.825,82.5,46.8,191,53.2,4,1.1,202,56.3,141,39.3,4,1.1,8,2.2,78,21.7,61,17,296,359
1300,2018,27Q323,Q323,Scholars' Academy,3.43E+11,DOE,General Academic,Secondary School,7/1/2005 0:00,Open,Q180,320 BEACH 104TH STREET,1032813,152290,414,32,93800,4161590012,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,BRIAN OCONNELL,PRINCIPAL,718-474-6918,718-945-8958,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.584543,-73.825162,0.336,47.3,57.3,587,42.7,270,19.6,231,16.8,274,19.9,23,1.7,578,42,159,11.6,1,0.1,651,1376
1301,2018,27Q324,Q324,Rockaway Park High School for Environmental Sustai,3.43E+11,DOE,General Academic,High school,7/1/2010 0:00,Open,Q410,100-00 BEACH CHANNEL DRIVE,1032769,152825,414,32,93800,4161670099,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,JENNIFER CONNOLLY,PRINCIPAL,718-734-3280,718-734-3286,27,HS01,NULL,NULL,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",40.586012,-73.825317,0.794,89.1,42.2,175,57.8,13,4.3,141,46.5,103,34,17,5.6,29,9.6,73,24.1,26,8.6,270,303
1302,2018,27Q333,Q333,Goldie Maple Academy,3.43E+11,DOE,General Academic,K-8,7/1/2006 0:00,Open,Q198,3-65 BEACH 56 STREET,1043502,155762,414,31,97204,4158940011,QN12,Hammels-Arverne-Edgemere                                                   ,ANGELA LOGAN-SMITH,PRINCIPAL,718-945-3300,718-945-3303,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.594008,-73.786649,0.702,79.2,53.7,198,46.3,15,3.5,299,69.9,89,20.8,16,3.7,9,2.1,29,6.8,1,0.2,339,428
1303,2018,27Q334,Q334,Epic High School - North,3.43E+11,DOE,General Academic,High school,7/1/2014 0:00,Open,Q636,94-25 117TH STREET,1031557,191803,409,28,12000,0,QN54,Richmond Hill                                                              ,David Weinberg,PRINCIPAL,718-570-8230,718-570-8231,27,HS01,NULL,NULL,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",40.693013,-73.829409,0.674,73.3,48.5,201,51.5,93,23.8,65,16.7,165,42.3,44,11.3,23,5.9,55,14.1,24,6.2,286,390
1304,2018,27Q351,Q351,Rockaway Collegiate High School,3.43E+11,DOE,General Academic,High school,7/1/2011 0:00,Open,Q410,100-00 BEACH CHANNEL DRIVE,1032769,152825,414,32,93800,4161670099,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel                      ,Frances Desanctis,I.A. PRINCIPAL,718-734-3290,718-734-3276,27,HS01,NULL,NULL,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",40.586012,-73.825317,0.779,79,48.3,170,51.7,18,5.5,172,52.3,108,32.8,14,4.3,17,5.2,80,24.3,32,9.7,260,329
1305,2018,27Q362,Q362,Wave Preparatory Elementary School,3.43E+11,DOE,General Academic,Elementary,7/1/2012 0:00,Open,Q215,535 BRIAR PLACE,1051290,157771,414,31,99801,4157720031,QN15,Far Rockaway-Bayswater                                                     ,Gemma Ferguson,PRINCIPAL,718-327-7091,718-327-7097,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 2- Queens South,NULL,NULL,NULL,40.599467,-73.758587,0.814,88.4,52,266,48,9,1.6,214,38.6,320,57.8,8,1.4,3,0.5,98,17.7,116,20.9,490,554
1306,2018,27Q377,Q377,P.S. 377,3.43E+11,DOE,General Academic,Elementary,9/1/2017 0:00,Open,Q335,150-15 RALEIGH STREET,1029510,182719,410,32,8800,4115580001,QN56,Ozone Park                                                                 ,TRACY KEANE,I.A. PRINCIPAL,917-848-8753,718-348-2994,27,Q827,COMMUNITY SCHOOL DISTRICT 27,"BARTON, MARY",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.668083,-73.83685,0.546,68.8,41.1,83,58.9,36,25.5,14,9.9,63,44.7,19,13.5,9,6.4,17,12.1,6,4.3,97,141
1307,2018,27Q400,Q400,August Martin High School,3.43E+11,DOE,General Academic,High school,7/1/1942 0:00,Open,Q400,156-10 BAISLEY BOULEVARD,1044531,184889,412,28,29400,4122610001,QN02,Springfield Gardens North                                                  ,RORY PARNELL,PRINCIPAL,718-528-2920,718-276-1846,27,HS09,NULL,NULL,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS09,H.S. Network 09 Superintendent Office,"ALCOFF, MICHAEL",40.673949,-73.782684,0.743,85,42.5,192,57.5,34,10.2,229,68.6,45,13.5,22,6.6,4,1.2,72,21.6,27,8.1,284,334
1308,2018,27Q475,Q475,Richmond Hill High School,3.43E+11,DOE,General Academic,High school,7/1/1929 0:00,Open,Q475,89-30 114 STREET,1030333,192590,409,28,12400,4093210001,QN54,Richmond Hill                                                              ,Neil Ganesh,I.A. PRINCIPAL,718-846-3335,718-847-0980,27,HS09,NULL,NULL,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS09,H.S. Network 09 Superintendent Office,"ALCOFF, MICHAEL",40.695171,-73.833815,0.778,79.1,45.7,912,54.3,533,31.7,204,12.1,788,46.9,87,5.2,69,4.1,239,14.2,415,24.7,1330,1681
1309,2018,27Q480,Q480,John Adams High School,3.43E+11,DOE,General Academic,High school,7/1/1930 0:00,Open,Q480,101-01 ROCKAWAY BOULEVARD,1029012,187084,410,32,9400,4095220032,QN55,South Ozone Park                                                           ,Daniel Scanlon,PRINCIPAL,718-322-0500,718-738-9077,27,HS09,NULL,NULL,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS09,H.S. Network 09 Superintendent Office,"ALCOFF, MICHAEL",40.680065,-73.838616,0.76,78.6,44.5,1266,55.5,776,34,523,22.9,775,34,139,6.1,68,3,339,14.9,382,16.7,1794,2281
1310,2018,27Q650,Q650,"High School for Construction Trades, Engineering a",3.43E+11,DOE,Career Technical,High school,7/1/2006 0:00,Open,Q650,94-06 104TH STREET,1028213,190402,409,28,11400,4093810044,QN54,Richmond Hill                                                              ,Lakeisha Gordon,PRINCIPAL,718-846-6280,718-846-6283,27,HS01,NULL,NULL,Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,HS01,HS Network 01 Superintendent Office,"LINDSEY, ELAINE",40.689177,-73.841475,0.539,59,33.5,683,66.5,322,31.4,102,9.9,351,34.2,124,12.1,128,12.5,159,15.5,23,2.2,606,1027
1311,2018,28Q008,Q008,J.H.S. 008 Richard S. Grossley,3.43E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1963 0:00,Open,Q008,108-35 167 STREET,1043479,193252,412,27,25800,4101780001,QN01,South Jamaica                                                              ,ANGELA GREEN,PRINCIPAL,718-739-6883,718-526-2727,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.69691,-73.786403,0.798,90.6,49.3,172,50.7,60,17.7,152,44.8,75,22.1,49,14.5,3,0.9,67,19.8,43,12.7,307,339
1312,2018,28Q040,Q040,P.S. 040 Samuel Huntington,3.43E+11,DOE,General Academic,Elementary,7/1/1912 0:00,Open,Q040,109-20 UNION HALL STREET,1042214,192028,412,28,26000,4121510001,QN01,South Jamaica                                                              ,ALISON BRANKER,PRINCIPAL,718-526-1906,718-526-1209,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.693559,-73.790975,0.855,93.2,52.2,219,47.8,55,12,262,57.2,108,23.6,10,2.2,23,5,116,25.3,22,4.8,427,458
1313,2018,28Q048,Q048,P.S. 048 William Wordsworth,3.43E+11,DOE,General Academic,Elementary,7/1/1936 0:00,Open,Q276,108-29 155 STREET,1040721,192089,412,28,25400,4101440047,QN01,South Jamaica                                                              ,PATRICIA MITCHELL,PRINCIPAL,718-558-6700,718-558-6710,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.693736,-73.796358,0.833,90.5,47.4,316,52.6,112,18.6,326,54.2,118,19.6,36,6,9,1.5,148,24.6,75,12.5,544,601
1314,2018,28Q050,Q050,P.S. 050 Talfourd Lawn Elementary School,3.43E+11,DOE,General Academic,Elementary,7/1/1922 0:00,Open,Q050,143-26 101 AVENUE,1037813,192495,412,28,20600,4100240012,QN61,Jamaica                                                                    ,Rina Manjarrez,PRINCIPAL,718-526-5336,718-526-7261,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.694868,-73.806842,0.755,94.9,47.4,419,52.6,189,23.7,151,18.9,341,42.8,98,12.3,18,2.3,129,16.2,114,14.3,756,797
1315,2018,28Q054,Q054,P.S. 054 Hillside,3.43E+11,DOE,General Academic,Elementary,7/1/1923 0:00,Open,Q054,86-02 127 STREET,1032875,195322,409,29,14201,4092800001,QN54,Richmond Hill                                                              ,ANITA PRASHAD,PRINCIPAL,718-849-0962,718-847-4629,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.702656,-73.824629,0.83,79.3,49.6,285,50.4,181,32,40,7.1,303,53.6,34,6,7,1.2,92,16.3,147,26,448,565
1316,2018,28Q055,Q055,P.S. 055 Maure,3.43E+11,DOE,General Academic,Elementary,7/1/1939 0:00,Open,Q055,131-10 97 AVENUE,1035231,192031,409,28,15400,4094770001,QN54,Richmond Hill                                                              ,RALPH HONORE,PRINCIPAL,718-849-3845,718-847-5473,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.69361,-73.816156,0.704,82.3,50.5,254,49.5,227,44.2,41,8,126,24.6,110,21.4,9,1.8,80,15.6,74,14.4,422,513
1317,2018,28Q072,Q072,Catherine & Count Basie Middle School 72,3.43E+11,DOE,General Academic,Junior High-Intermediate-Middle,7/1/1967 0:00,Open,Q072,133-25 GUY R BREWER BOULEVARD,1046483,185282,412,28,33402,4124950270,QN02,Springfield Gardens North                                                  ,OMOTAYO CINEUS,PRINCIPAL,718-723-6200,718-527-1675,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.675014,-73.775643,0.746,81.3,47.2,198,52.8,33,8.8,257,68.5,55,14.7,22,5.9,8,2.1,109,29.1,26,6.9,305,375
1318,2018,28Q080,Q080,PS 80  The Thurgood Marshall Magnet School of Mult,3.43E+11,DOE,General Academic,Elementary,7/1/1964 0:00,Open,Q080,171-05 137TH AVENUE,1048294,184729,412,28,33402,4124950166,QN02,Springfield Gardens North                                                  ,Kersandra Cox,PRINCIPAL,718-528-7070,718-949-0963,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.673483,-73.769119,0.616,76.3,51.4,254,48.6,14,2.7,442,84.5,39,7.5,22,4.2,6,1.1,118,22.6,16,3.1,399,523
1319,2018,28Q082,Q082,P.S. 082 Hammond,3.43E+11,DOE,General Academic,Elementary,7/1/1906 0:00,Open,Q082,88-02 144 STREET,1036320,195781,412,24,21400,4096840008,QN35,Briarwood-Jamaica Hills                                                    ,Grisel Rodriguez,PRINCIPAL,718-526-4139,718-297-0290,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.703897,-73.8122,0.848,79.6,48.3,339,51.7,160,24.4,41,6.3,425,64.8,22,3.4,8,1.2,116,17.7,224,34.1,522,656
1320,2018,28Q086,Q086,P.S. Q086,3.43E+11,DOE,General Academic,Elementary,7/1/1970 0:00,Open,Q086,87-41 PARSONS BOULEVARD,1038866,197814,408,24,44800,4097740001,QN35,Briarwood-Jamaica Hills                                                    ,Rosita Rivera,PRINCIPAL,718-291-6264,718-297-0298,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 1- Queens South,NULL,NULL,NULL,40.709461,-73.803001,0.812,77.8,50.6,466,49.4,477,50.5,74,7.8,317,33.6,35,3.7,41,4.3,160,16.9,284,30.1,734,944
1321,2018,28Q099,Q099,P.S. 099 Kew Gardens,3.43E+11,DOE,General Academic,Elementary,7/1/1924 0:00,Open,Q099,82-37 KEW GARDENS ROAD,1032011,198543,409,29,21600,4033600001,QN60,Kew Gardens                                                                ,PAULETTE FOGLIO,PRINCIPAL,718-544-4343,718-544-5992,28,Q828,COMMUNITY SCHOOL DISTRICT 28,"SARDUY, MABEL",Field Support Center - Queens South,"WILKS, MARLENE",School Support Team 3- Queens South,NULL,NULL,NULL,40.711502,-73.827722,0.561,67,47.8,410,52.2,181,23.1,49,6.2,296,37.7,33,4.2,226,28.8,160,20.4,100,12.7,526,785
